person_id,name,gender,age,id_card,insurance_type,region,register_date,status,etl_date
P202301311,董国强,男,49,4.101051975052676e+17,城乡居民,许昌市,2023-08-25,停保,2026-07-02
P202304699,曹强,男,52,4.101021972030637e+17,城乡居民,焦作市,2021-10-23,停保,2026-07-02
P202301988,冯诗涵,女,59,4.10302196508259e+17,灵活就业,南阳市,2021-04-23,在保,2026-07-02
P202303722,萧凤英,女,80,4.1050219440918995e+17,城乡居民,漯河市,2020-12-03,在保,2026-07-02
P202300345,冯志强,男,41,4.10202198309131e+17,灵活就业,平顶山市,2023-03-29,在保,2026-07-02
P202304229,魏思琪,女,54,4.105021970011849e+17,城镇职工,南阳市,2024-02-24,在保,2026-07-02
P202300987,郭涛,男,77,4.1030219470120205e+17,灵活就业,鹤壁市,2020-04-14,在保,2026-07-02
P202303927,程美琳,女,67,4.101051957011198e+17,城乡居民,鹤壁市,2023-02-16,在保,2026-07-02
P202303881,曹梦瑶,女,55,4.1070219691223014e+17,城镇职工,许昌市,2020-01-12,在保,2026-07-02
P202304357,唐桂英,女,54,4.1040219700514266e+17,城镇职工,新乡市,2024-04-08,停保,2026-07-02
P202304082,林永强,男,37,4.102021987112403e+17,城乡居民,南阳市,2022-06-29,在保,2026-07-02
P202303155,冯涛,男,31,4.1050219931213843e+17,城乡居民,洛阳市,2022-09-11,在保,2026-07-02
P202304636,吴浩,男,0,4.1040220241225485e+17,灵活就业,驻马店市,2021-11-01,在保,2026-07-02
P202301143,朱强,男,47,4.101021977062542e+17,城乡居民,驻马店市,2020-05-27,在保,2026-07-02
P202302359,郭天宇,男,18,4.101052006091475e+17,城乡,洛阳市,2023-08-30,在保,2026-07-02
P202301199,邓文博,男,54,4.101051970011407e+17,城乡居民,驻马店市,2023-06-05,在保,2026-07-02
P202300086,宋斌,男,40,4.1010619841113837e+17,城乡居民,郑州市,2022-07-20,在保,2026-07-02
P202301519,罗诗涵,女,31,4.101031993040102e+17,城镇职工,安阳市,2020-09-04,在保,2026-07-02
P202300517,沈杰,男,59,4.102021965121528e+17,城乡居民,漯河市,2023-02-09,在保,2026-07-02
P202301382,梁浩,男,41,4.101061983030757e+17,城乡居民,商丘市,2021-10-21,在保,2026-07-02
P202302717,傅晓红,女,61,4.101051963061052e+17,灵活就业,许昌市,2021-02-27,在保,2026-07-02
P202304673,赵嘉伟,男,58,4.101031966082067e+17,城镇职工,,2021-10-25,在保,2026-07-02
P202301015,于建国,男,81,4.101041943111415e+17,城镇职工,周口市,2021-08-10,在保,2026-07-02
P202300129,于文博,男,51,4.1070219731022656e+17,城乡居民,郑州市,2023-06-01,停保,2026-07-02
P202301365,吴俊杰,男,71,4.101021953042476e+17,城乡居民,驻马店市,2023-05-15,在保,2026-07-02
P202304889,王天宇,男,54,4.101021970060747e+17,城镇职工,开封市,2023-01-23,退保,2026-07-02
P202304056,宋欣怡,女,53,4.1050219711105414e+17,城乡居民,驻马店市,2023-01-18,在保,2026-07-02
P202303627,冯伟,男,34,4.103021990122798e+17,城乡居民,洛阳市,,在保,2026-07-02
P202300892,丁强,男,59,4.105021965041571e+17,灵活就业,鹤壁市,2023-07-24,在保,2026-07-02
P202302794,吴伟,男,33,4.1050219911118176e+17,城镇职工,平顶山市,2021-04-28,在保,2026-07-02
P202304252,胡凤英,女,53,4.1030219710402605e+17,灵活就业,信阳市,2021-03-25,在保,2026-07-02
P202301360,胡梦瑶,女,53,4.107021971071522e+17,灵活就业,周口市,2021-06-22,在保,2026-07-02
P202300308,黄伟,男,39,4.101021985031697e+17,城乡,驻马店市,2022-11-25,在保,2026-07-02
P202301662,张志强,男,47,4.105021977032278e+17,城乡居民,漯河市,2022-09-29,在保,2026-07-02
P202302432,杨美琳,女,31,4.103021993122021e+17,城镇职工,许昌市,2021-04-29,在保,2026-07-02
P202304012,冯文博,男,24,4.1030220000605523e+17,城镇职工,开封市,2023-12-11,停保,2026-07-02
P202301318,苏凤英,女,44,4.1010419800801325e+17,城镇职工,信阳市,2022-10-12,在保,2026-07-02
P202304348,胡辉,男,21,4.101032003112609e+17,城镇职工,南阳市,2020-07-01,在保,2026-07-02
P202302475,韩宇航,男,55,4.1070219690606637e+17,城镇职工,平顶山市,2021-09-15,在保,2026-07-02
P202302543,苏欣怡,女,46,4.1010519781014816e+17,城镇职工,郑州市,2022-08-13,停保,2026-07-02
P202301247,,女,50,4.1010519741225754e+17,灵活就业,安阳市,2020-04-19,在保,2026-07-02
P202301209,谢飞,男,24,4.105022000120896e+17,城镇职工,郑州市,2020-02-11,在保,2026-07-02
P202300217,冯雨彤,女,36,4.104021988092668e+17,城乡居民,平顶山市,2021-05-21,在保,2026-07-02
P202304337,叶敏,女,20,4.107022004060157e+17,城乡居民,周口市,2023-12-24,在保,2026-07-02
P202304667,黄建华,男,-3,4.101021986022654e+17,城镇职工,安阳市,2022-08-05,在保,2026-07-02
P202301240,吕晨曦,男,79,4.101041945030343e+17,城乡居民,郑州市,2022-06-27,在保,2026-07-02
P202302290,阎紫薇,女,75,4.1050219490705914e+17,城镇职工,开封市,2023-02-10,在保,2026-07-02
P202302741,梁伟,男,57,4.101061967022545e+17,灵活就业,漯河市,2024-05-17,在保,2026-07-02
P202300276,蔡天宇,男,58,4.1070219661003686e+17,城乡居民,焦作市,2020-08-29,在保,2026-07-02
P202300490,黄玉兰,女,65,4.107021959041959e+17,灵活就业,开封市,2024-05-17,在保,2026-07-02
P202301036,杨美琳,女,78,4.1010519460426694e+17,城乡居民,平顶山市,2024-01-11,在保,2026-07-02
P202301230,薛语嫣,女,89,4.1040219350406e+17,城乡居民,新乡市,2020-07-06,停保,2026-07-02
P202304631,傅静,女,22,4.1010220020520666e+17,城镇职工,信阳市,2023-12-28,在保,2026-07-02
P202301009,周明,男,68,4.101061956032161e+17,城乡居民,平顶山市,2020-01-20,退保,2026-07-02
P202304778,萧磊,男,71,4.10402195306118e+17,城乡居民,周口市,2020-08-30,在保,2026-07-02
P202304428,周桂英,女,34,4.107021990040446e+17,城乡居民,鹤壁市,2023-04-01,在保,2026-07-02
P202303248,曹语嫣,女,36,4.102021988030249e+17,灵活就业,商丘市,2020-07-30,在保,2026-07-02
P202302533,邓辉,男,59,4.1010619650502317e+17,城乡居民,驻马店市,2023-01-05,在保,2026-07-02
P202304212,蒋波,男,40,4.101051984022559e+17,城乡居民,开封市,2022-06-22,在保,2026-07-02
P202301059,吕嘉伟,男,59,4.104021965122564e+17,城镇职工,洛阳市,2023-07-21,在保,2026-07-02
P202302167,周鹏,男,35,4.101051989112093e+17,城乡居民,漯河市,2020-06-16,在保,2026-07-02
P202304141,袁子轩,男,61,4.101031963081868e+17,城镇职工,焦作市,2023-02-08,停保,2026-07-02
P202303442,许磊,男,38,4.101041986112366e+17,灵活,鹤壁市,2023-10-23,在保,2026-07-02
P202300282,郭浩然,男,61,4.1020219630927776e+17,城乡,平顶山市,2024-01-12,在保,2026-07-02
P202304442,曹敏,女,54,4.1010619701003603e+17,城镇职工,南阳市,2021-01-30,停保,2026-07-02
P202301317,宋建国,男,30,4.101061994111027e+17,城乡居民,新乡市,2021-11-29,在保,2026-07-02
P202304685,张秀英,女,31,4.1030219930908666e+17,城乡居民,安阳市,2022-03-12,在保,2026-07-02
P202300969,郭秀兰,女,49,4.1010519750521875e+17,城乡居民,安阳市,2022-04-12,在保,2026-07-02
P202303991,曾慧,女,19,4.105022005081977e+17,城乡居民,商丘市,2023-05-27,退保,2026-07-02
P202303998,陈芳,女,44,4.101021980120222e+17,城乡居民,信阳市,2021-02-20,在保,2026-07-02
P202303232,薛文彬,男,13,4.103022011112015e+17,城镇职工,郑州市,2021-11-21,在保,2026-07-02
P202303590,萧婷,女,42,4.1010219820112346e+17,城镇职工,鹤壁市,2024-02-13,在保,2026-07-02
P202300620,卢辉,男,54,4.1010319700106477e+17,城乡居民,信阳市,2021-09-09,在保,2026-07-02
P202304391,傅欣怡,女,59,4.101031965090168e+17,城镇职工,平顶山市,2021-01-01,在保,2026-07-02
P202301743,曾飞,男,51,4.103021973051704e+17,城镇职工,南阳市,2021-07-18,在保,2026-07-02
P202301391,吕志强,男,58,4.103021966091858e+17,城乡居民,南阳市,2021-01-16,在保,2026-07-02
P202304867,赵雨彤,女,53,4.103021971030482e+17,城镇职工,信阳市,2024-03-06,在保,2026-07-02
P202301848,陈建华,男,34,4.1010619900518144e+17,灵活就业,平顶山市,2020-09-03,在保,2026-07-02
P202301580,林勇,男,35,4.101031989051206e+17,灵活就业,信阳市,2022-03-02,停保,2026-07-02
P202301656,蒋诗涵,女,44,4.1070219801012096e+17,灵活就业,信阳市,2023-07-03,在保,2026-07-02
P202302353,冯美琳,女,62,4.101021962072871e+17,灵活就业,平顶山市,2021-05-29,在保,2026-07-02
P202302213,曾辉,男,65,4.104021959080639e+17,城镇职工,郑州市,2021-03-02,在保,2026-07-02
P202302021,于斌,男,51,4.10202197301164e+17,城镇职工,漯河市,2020-04-10,在保,2026-07-02
P202301118,杨天宇,男,48,4.101051976071994e+17,城镇职工,安阳市,2021-03-24,在保,2026-07-02
P202301957,蔡莉,女,11,4.101022013061307e+17,城镇职工,郑州市,2022-04-14,退保,2026-07-02
P202301308,彭紫薇,女,49,4.1010319751107366e+17,城乡居民,信阳市,2023-03-12,停保,2026-07-02
P202302004,罗语嫣,女,44,4.1010319800401466e+17,城镇职工,开封市,2021-05-05,在保,2026-07-02
P202304501,苏晨曦,男,32,4.1010319920102656e+17,城镇职工,南阳市,2022-03-08,在保,2026-07-02
P202300576,何婷,女,10,4.107022014060563e+17,城乡居民,信阳市,2022-11-30,在保,2026-07-02
P202302361,林桂英,女,31,4.1070219930127814e+17,城乡居民,周口市,2024-05-18,在保,2026-07-02
P202304246,刘飞,男,22,4.1020220020512755e+17,城乡居民,信阳市,2021-04-16,在保,2026-07-02
P202304482,张玲,女,55,4.1010319690724576e+17,城镇职工,洛阳市,2021-08-26,在保,2026-07-02
P202301707,赵雪,女,62,4.101051962071749e+17,城镇职工,鹤壁市,2020-02-24,在保,2026-07-02
P202303816,杨军,男,17,4.105022007052202e+17,灵活就业,焦作市,2021-05-30,在保,2026-07-02
P202303541,薛莉,女,55,4.101051969032104e+17,城镇职工,商丘市,2022-01-31,在保,2026-07-02
P202301281,冯永强,男,52,4.1010619720820806e+17,城镇职工,洛阳市,2021-03-29,在保,2026-07-02
P202300862,苏宇航,男,22,4.101042002091991e+17,城镇职工,新乡市,2024-01-29,在保,2026-07-02
P202304188,刘美琳,女,37,4.101051987111918e+17,城镇职工,焦作市,2021-05-09,在保,2026-07-02
P202301802,周勇,男,48,4.1010319760326374e+17,城镇职工,许昌市,2024-01-27,停保,2026-07-02
P202301629,卢桂英,女,51,4.1010219730628474e+17,城镇职工,开封市,2020-07-15,在保,2026-07-02
P202301994,许子轩,男,62,4.10702196211201e+17,城乡居民,漯河市,2022-04-14,在保,2026-07-02
P202302640,吕萍,女,57,4.107021967071028e+17,城镇职工,信阳市,2024-05-03,在保,2026-07-02
P202300270,程敏,女,52,4.104021972060331e+17,城镇职工,平顶山市,2023-12-26,在保,2026-07-02
P202300630,孙凤英,女,69,4.1010519551013184e+17,城镇职工,洛阳市,2020-10-21,在保,2026-07-02
P202303082,孙建国,男,52,4.101041972051425e+17,城乡居民,鹤壁市,2022-05-31,在保,2026-07-02
P202302335,郑敏,女,66,4.107021958010635e+17,城镇职工,许昌市,2023-01-16,在保,2026-07-02
P202302967,魏慧,女,56,4.104021968122682e+17,城乡居民,安阳市,2020-09-11,在保,2026-07-02
P202300301,蒋晨曦,男,35,4.105021989101719e+17,城镇职工,安阳市,2023-08-16,在保,2026-07-02
P202300460,许建国,男,28,4.101031996082213e+17,城乡居民,驻马店市,2020-01-03,停保,2026-07-02
P202301448,徐紫薇,女,60,4.1020219640819584e+17,城镇职工,信阳市,2020-02-10,退保,2026-07-02
P202301473,徐慧,女,47,4.101021977060407e+17,灵活就业,许昌市,2022-09-03,在保,2026-07-02
P202302047,贾娟,女,50,4.10102197410244e+17,城乡居民,周口市,2022-05-23,在保,2026-07-02
P202304272,张建国,男,40,4.101061984020181e+17,城镇职工,洛阳市,2022-01-27,在保,2026-07-02
P202303838,孙嘉伟,男,56,4.103021968021191e+17,城镇职工,周口市,2021-03-20,在保,2026-07-02
P202302114,袁飞,男,31,4.1050219930706406e+17,城乡居民,洛阳市,2021-05-22,在保,2026-07-02
P202300028,曾文彬,男,56,4.10103196807226e+17,城镇职工,驻马店市,2021-10-09,停保,2026-07-02
P202304629,罗语嫣,女,69,4.10302195512131e+17,城镇职工,信阳市,2024-04-03,在保,2026-07-02
P202304568,蒋明,男,-3,4.101041997101647e+17,城乡居民,安阳市,2023-08-10,在保,2026-07-02
P202300838,胡语嫣,女,32,4.1050219921009696e+17,城乡居民,漯河市,2022-07-18,在保,2026-07-02
P202304374,杨艳,女,52,4.101041972082173e+17,城镇职工,新乡市,2020-10-21,在保,2026-07-02
P202303434,沈斌,男,48,4.1010319760914816e+17,城乡居民,洛阳市,2022-09-16,在保,2026-07-02
P202302009,朱超,男,61,4.1010619631206445e+17,城乡居民,平顶山市,2022-08-01,在保,2026-07-02
P202304958,阎天宇,男,69,4.101021955020713e+17,城镇职工,驻马店市,2023-05-21,在保,2026-07-02
P202300504,卢欣怡,女,60,4.101061964070787e+17,城乡居民,开封市,2020-10-06,在保,2026-07-02
P202303955,郭娜,女,39,4.101021985090978e+17,城镇职工,焦作市,2023-03-14,在保,2026-07-02
P202304349,赵艳,女,33,4.101021991020469e+17,城乡居民,信阳市,2021-03-12,在保,2026-07-02
P202300381,阎磊,男,34,4.1010419900621056e+17,城乡,信阳市,2021-07-14,在保,2026-07-02
P202301852,蔡诗涵,女,81,4.101041943102243e+17,城乡居民,漯河市,2022-10-30,在保,2026-07-02
P202301526,蔡勇,男,69,4.101021955091507e+17,城乡居民,开封市,2022-08-06,在保,2026-07-02
P202302366,刘勇,男,77,4.101041947102711e+17,城乡居民,平顶山市,2022-11-24,在保,2026-07-02
P202304723,董辉,男,50,4.1010519740808544e+17,城乡居民,洛阳市,2021-03-22,退保,2026-07-02
P202303053,孙鹏,男,44,4.1040219801215245e+17,城乡居民,许昌市,2022-08-02,在保,2026-07-02
P202302885,傅军,男,0,4.102022024090777e+17,城乡居民,平顶山市,2021-07-20,在保,2026-07-02
P202302341,董丽,女,62,4.1010519621025254e+17,城乡居民,商丘市,2020-01-27,在保,2026-07-02
P202300375,何晓红,女,88,4.10302193612026e+17,城镇职工,鹤壁市,2021-01-23,在保,2026-07-02
P202303327,贾建华,男,49,,灵活就业,平顶山市,2024-04-11,在保,2026-07-02
P202302382,胡芳,女,32,4.107021992090698e+17,城镇职工,新乡市,2023-02-23,停保,2026-07-02
P202304354,梁美琳,女,19,4.103022005070528e+17,城镇职工,开封市,2020-09-16,在保,2026-07-02
P202300940,高慧,女,39,4.101041985101015e+17,城乡居民,周口市,2021-10-17,在保,2026-07-02
P202304655,周莉,女,62,4.103021962020753e+17,城乡居民,信阳市,2020-06-02,在保,2026-07-02
P202304208,薛强,男,0,4.102022024041395e+17,城镇职工,焦作市,2024-01-04,在保,2026-07-02
P202302800,王婷,女,55,4.101031969102508e+17,城镇职工,安阳市,2023-08-09,在保,2026-07-02
P202302148,傅桂英,女,35,4.1070219891110176e+17,城镇职工,开封市,2023-12-30,停保,2026-07-02
P202303892,何紫薇,女,60,4.104021964042502e+17,城镇职工,开封市,2020-03-24,在保,2026-07-02
P202304586,董文彬,男,71,4.1040219530822336e+17,灵活就业,许昌市,2023-08-27,在保,2026-07-02
P202304260,宋雨彤,女,34,4.101051990121882e+17,城镇职工,焦作市,2021-02-04,在保,2026-07-02
P202302069,徐俊杰,男,75,4.1010619490713344e+17,城乡居民,信阳市,2024-03-19,在保,2026-07-02
P202300530,马文彬,男,33,4.1010419910501306e+17,城镇职工,新乡市,2021-10-06,在保,2026-07-02
P202303804,沈文博,男,52,4.105021972030432e+17,城乡居民,平顶山市,2020-02-18,在保,2026-07-02
P202300637,曹秀英,女,64,4.104021960120714e+17,灵活就业,新乡市,2020-02-21,在保,2026-07-02
P202301270,丁桂英,女,72,4.102021952022618e+17,城乡居民,驻马店市,2024-04-04,在保,2026-07-02
P202300186,程娟,女,62,4.103021962051507e+17,城乡居民,开封市,2022-06-19,在保,2026-07-02
P202303893,杨慧,女,35,4.1020219890421875e+17,城乡居民,安阳市,2023-10-11,在保,2026-07-02
P202303245,萧国强,男,46,4.101031978032578e+17,城乡居民,开封市,2023-02-14,在保,2026-07-02
P202304524,吕子轩,男,87,4.101041937080127e+17,城乡居民,郑州市,2024-05-12,在保,2026-07-02
P202301798,薛欣怡,女,35,4.10105198903264e+17,灵活就业,新乡市,2020-02-10,在保,2026-07-02
P202302980,孙思琪,女,53,4.104021971100972e+17,城镇职工,开封市,2022-11-03,停保,2026-07-02
P202301442,薛勇,男,71,4.1040219530620954e+17,城乡居民,驻马店市,2024-02-14,在保,2026-07-02
P202304094,蒋敏,女,53,,城镇职工,漯河市,2021-03-08,在保,2026-07-02
P202304925,许萍,女,58,4.1070219660911616e+17,灵活就业,信阳市,2020-07-22,退保,2026-07-02
P202301536,黄建国,男,21,4.107022003090131e+17,城乡居民,焦作市,2021-05-14,停保,2026-07-02
P202303712,,男,26,4.101031998032622e+17,城乡居民,驻马店市,2020-06-21,在保,2026-07-02
P202303189,谢丽,女,66,4.1010419580322816e+17,城乡居民,漯河市,2020-04-08,在保,2026-07-02
P202301274,罗梦瑶,女,44,4.101031980062404e+17,城镇职工,许昌市,2022-03-22,在保,2026-07-02
P202302468,何天宇,男,50,4.101031974072019e+17,灵活就业,平顶山市,2020-12-24,在保,2026-07-02
P202300608,杨勇,男,27,4.1030219970826714e+17,城乡居民,漯河市,2022-05-21,在保,2026-07-02
P202303456,韩秀英,女,86,4.1030219380705786e+17,城镇职工,南阳市,2022-06-10,在保,2026-07-02
P202301713,梁子轩,男,10,4.101042014040992e+17,城镇职工,焦作市,2020-04-16,在保,2026-07-02
P202302200,叶辉,男,58,4.104021966011975e+17,城乡居民,信阳市,2020-11-05,在保,2026-07-02
P202300956,袁鹏,男,70,4.105021954031497e+17,城镇职工,新乡市,2021-09-07,在保,2026-07-02
P202302580,林秀兰,女,81,4.104021943112884e+17,城乡居民,安阳市,2023-09-17,在保,2026-07-02
P202304610,冯俊杰,男,34,4.103021990060887e+17,城镇职工,新乡市,2020-01-26,在保,2026-07-02
P202304470,郭明,男,56,4.101021968052748e+17,城镇职工,洛阳市,2023-02-14,在保,2026-07-02
P202304316,卢敏,女,68,4.1010519560602976e+17,灵活就业,开封市,2020-05-13,在保,2026-07-02
P202303759,唐文博,男,54,4.101041970081311e+17,城乡居民,南阳市,2021-07-08,在保,2026-07-02
P202300404,杨语嫣,女,50,4.102021974021676e+17,城乡居民,洛阳市,2022-04-06,在保,2026-07-02
P202302072,魏天宇,男,72,4.1030219520812954e+17,城镇职工,信阳市,2022-05-24,在保,2026-07-02
P202304805,林思琪,女,45,4.103021979062714e+17,城镇职工,安阳市,2023-07-23,退保,2026-07-02
P202301978,周永强,男,67,4.101021957050328e+17,灵活就业,信阳市,2021-07-24,在保,2026-07-02
P202300159,丁海涛,男,28,4.101041996030229e+17,城镇职工,许昌市,2020-10-11,在保,2026-07-02
P202301749,唐思琪,女,53,4.101031971081672e+17,灵活就业,南阳市,2022-10-13,在保,2026-07-02
P202302910,徐永强,男,72,4.1010319520718144e+17,城镇职工,鹤壁市,2022-10-28,停保,2026-07-02
P202303605,张丽,女,64,4.103021960021499e+17,城镇职工,焦作市,2022-11-10,在保,2026-07-02
P202300903,薛美琳,女,50,4.1010619740621805e+17,城镇职工,驻马店市,2022-04-29,在保,2026-07-02
P202300353,沈娜,女,65,4.1010319590222355e+17,城镇职工,南阳市,2024-03-29,在保,2026-07-02
P202301231,吴杰,男,39,4.101021985060392e+17,城乡居民,开封市,2022-11-13,在保,2026-07-02
P202304718,高慧,女,71,4.101051953112865e+17,城乡居民,洛阳市,2023-03-15,在保,2026-07-02
P202302141,程静,女,52,4.1030219720306963e+17,城镇职工,洛阳市,2023-06-01,在保,2026-07-02
