person_id,name,gender,age,id_card,insurance_type,region,register_date,status,name_mask,id_card_mask,person_id_mask
P202300276,蔡天宇,男,58,410702196610036864,城乡居民,焦作市,2020-08-29,在保,蔡**,4107****6864,P2023****6
P202300490,黄玉兰,女,65,410702195904195904,灵活就业,开封市,2024-05-17,在保,黄**,4107****5904,P2023****0
P202301036,杨美琳,女,78,410105194604266944,城乡居民,平顶山市,2024-01-11,在保,杨**,4101****6944,P2023****6
P202301230,薛语嫣,女,89,410402193504060032,城乡居民,新乡市,2020-07-06,停保,薛**,4104****0032,P2023****0
P202304631,傅静,女,22,410102200205206656,城镇职工,信阳市,2023-12-28,在保,傅*,4101****6656,P2023****1
P202301009,周明,男,68,410106195603216128,城乡居民,平顶山市,2020-01-20,退保,周*,4101****6128,P2023****9
P202304778,萧磊,男,71,410402195306118016,城乡居民,周口市,2020-08-30,在保,萧*,4104****8016,P2023****8
P202304428,周桂英,女,34,410702199004044608,城乡居民,鹤壁市,2023-04-01,在保,周**,4107****4608,P2023****8
P202303248,曹语嫣,女,36,410202198803024896,灵活就业,商丘市,2020-07-30,在保,曹**,4102****4896,P2023****8
P202302533,邓辉,男,59,410106196505023168,城乡居民,驻马店市,2023-01-05,在保,邓*,4101****3168,P2023****3
P202304212,蒋波,男,40,410105198402255872,城乡居民,开封市,2022-06-22,在保,蒋*,4101****5872,P2023****2
P202301059,吕嘉伟,男,59,410402196512256384,城镇职工,洛阳市,2023-07-21,在保,吕**,4104****6384,P2023****9
P202302167,周鹏,男,35,410105198911209280,城乡居民,漯河市,2020-06-16,在保,周*,4101****9280,P2023****7
P202304141,袁子轩,男,61,410103196308186816,城镇职工,焦作市,2023-02-08,停保,袁**,4101****6816,P2023****1
P202303442,许磊,男,38,410104198611236608,灵活,鹤壁市,2023-10-23,在保,许*,4101****6608,P2023****2
P202300282,郭浩然,男,61,410202196309277760,城乡,平顶山市,2024-01-12,在保,郭**,4102****7760,P2023****2
P202304442,曹敏,女,54,410106197010036032,城镇职工,南阳市,2021-01-30,停保,曹*,4101****6032,P2023****2
P202301317,宋建国,男,30,410106199411102720,城乡居民,新乡市,2021-11-29,在保,宋**,4101****2720,P2023****7
P202304685,张秀英,女,31,410302199309086656,城乡居民,安阳市,2022-03-12,在保,张**,4103****6656,P2023****5
P202300969,郭秀兰,女,49,410105197505218752,城乡居民,安阳市,2022-04-12,在保,郭**,4101****8752,P2023****9
P202303991,曾慧,女,19,410502200508197696,城乡居民,商丘市,2023-05-27,退保,曾*,4105****7696,P2023****1
P202303998,陈芳,女,44,410102198012022208,城乡居民,信阳市,2021-02-20,在保,陈*,4101****2208,P2023****8
P202303232,薛文彬,男,13,410302201111201472,城镇职工,郑州市,2021-11-21,在保,薛**,4103****1472,P2023****2
P202303590,萧婷,女,42,410102198201123456,城镇职工,鹤壁市,2024-02-13,在保,萧*,4101****3456,P2023****0
P202300620,卢辉,男,54,410103197001064768,城乡居民,信阳市,2021-09-09,在保,卢*,4101****4768,P2023****0
P202304391,傅欣怡,女,59,410103196509016832,城镇职工,平顶山市,2021-01-01,在保,傅**,4101****6832,P2023****1
P202301743,曾飞,男,51,410302197305170432,城镇职工,南阳市,2021-07-18,在保,曾*,4103****0432,P2023****3
P202301391,吕志强,男,58,410302196609185792,城乡居民,南阳市,2021-01-16,在保,吕**,4103****5792,P2023****1
P202304867,赵雨彤,女,53,410302197103048192,城镇职工,信阳市,2024-03-06,在保,赵**,4103****8192,P2023****7
P202301848,陈建华,男,34,410106199005181440,灵活就业,平顶山市,2020-09-03,在保,陈**,4101****1440,P2023****8
P202301580,林勇,男,35,410103198905120576,灵活就业,信阳市,2022-03-02,停保,林*,4101****0576,P2023****0
P202301656,蒋诗涵,女,44,410702198010120960,灵活就业,信阳市,2023-07-03,在保,蒋**,4107****0960,P2023****6
P202302353,冯美琳,女,62,410102196207287104,灵活就业,平顶山市,2021-05-29,在保,冯**,4101****7104,P2023****3
P202302213,曾辉,男,65,410402195908063872,城镇职工,郑州市,2021-03-02,在保,曾*,4104****3872,P2023****3
P202302021,于斌,男,51,410202197301164032,城镇职工,漯河市,2020-04-10,在保,于*,4102****4032,P2023****1
P202301118,杨天宇,男,48,410105197607199424,城镇职工,安阳市,2021-03-24,在保,杨**,4101****9424,P2023****8
P202301957,蔡莉,女,11,410102201306130688,城镇职工,郑州市,2022-04-14,退保,蔡*,4101****0688,P2023****7
P202301308,彭紫薇,女,49,410103197511073664,城乡居民,信阳市,2023-03-12,停保,彭**,4101****3664,P2023****8
P202302004,罗语嫣,女,44,410103198004014656,城镇职工,开封市,2021-05-05,在保,罗**,4101****4656,P2023****4
P202304501,苏晨曦,男,32,410103199201026560,城镇职工,南阳市,2022-03-08,在保,苏**,4101****6560,P2023****1
P202300576,何婷,女,10,410702201406056320,城乡居民,信阳市,2022-11-30,在保,何*,4107****6320,P2023****6
P202302361,林桂英,女,31,410702199301278144,城乡居民,周口市,2024-05-18,在保,林**,4107****8144,P2023****1
P202304246,刘飞,男,22,410202200205127552,城乡居民,信阳市,2021-04-16,在保,刘*,4102****7552,P2023****6
P202304482,张玲,女,55,410103196907245760,城镇职工,洛阳市,2021-08-26,在保,张*,4101****5760,P2023****2
P202301707,赵雪,女,62,410105196207174912,城镇职工,鹤壁市,2020-02-24,在保,赵*,4101****4912,P2023****7
P202303816,杨军,男,17,410502200705220224,灵活就业,焦作市,2021-05-30,在保,杨*,4105****0224,P2023****6
P202303541,薛莉,女,55,410105196903210368,城镇职工,商丘市,2022-01-31,在保,薛*,4101****0368,P2023****1
P202301281,冯永强,男,52,410106197208208064,城镇职工,洛阳市,2021-03-29,在保,冯**,4101****8064,P2023****1
P202300862,苏宇航,男,22,410104200209199104,城镇职工,新乡市,2024-01-29,在保,苏**,4101****9104,P2023****2
P202304188,刘美琳,女,37,410105198711191808,城镇职工,焦作市,2021-05-09,在保,刘**,4101****1808,P2023****8
P202301802,周勇,男,48,410103197603263744,城镇职工,许昌市,2024-01-27,停保,周*,4101****3744,P2023****2
P202301629,卢桂英,女,51,410102197306284736,城镇职工,开封市,2020-07-15,在保,卢**,4101****4736,P2023****9
P202301994,许子轩,男,62,410702196211201024,城乡居民,漯河市,2022-04-14,在保,许**,4107****1024,P2023****4
P202302640,吕萍,女,57,410702196707102784,城镇职工,信阳市,2024-05-03,在保,吕*,4107****2784,P2023****0
P202300270,程敏,女,52,410402197206033088,城镇职工,平顶山市,2023-12-26,在保,程*,4104****3088,P2023****0
P202300630,孙凤英,女,69,410105195510131840,城镇职工,洛阳市,2020-10-21,在保,孙**,4101****1840,P2023****0
P202303082,孙建国,男,52,410104197205142528,城乡居民,鹤壁市,2022-05-31,在保,孙**,4101****2528,P2023****2
P202302335,郑敏,女,66,410702195801063488,城镇职工,许昌市,2023-01-16,在保,郑*,4107****3488,P2023****5
P202302967,魏慧,女,56,410402196812268224,城乡居民,安阳市,2020-09-11,在保,魏*,4104****8224,P2023****7
P202300301,蒋晨曦,男,35,410502198910171904,城镇职工,安阳市,2023-08-16,在保,蒋**,4105****1904,P2023****1
P202300460,许建国,男,28,410103199608221312,城乡居民,驻马店市,2020-01-03,停保,许**,4101****1312,P2023****0
P202301448,徐紫薇,女,60,410202196408195840,城镇职工,信阳市,2020-02-10,退保,徐**,4102****5840,P2023****8
P202301473,徐慧,女,47,410102197706040704,灵活就业,许昌市,2022-09-03,在保,徐*,4101****0704,P2023****3
P202302047,贾娟,女,50,410102197410243968,城乡居民,周口市,2022-05-23,在保,贾*,4101****3968,P2023****7
P202304272,张建国,男,40,410106198402018112,城镇职工,洛阳市,2022-01-27,在保,张**,4101****8112,P2023****2
P202303838,孙嘉伟,男,56,410302196802119104,城镇职工,周口市,2021-03-20,在保,孙**,4103****9104,P2023****8
P202302114,袁飞,男,31,410502199307064064,城乡居民,洛阳市,2021-05-22,在保,袁*,4105****4064,P2023****4
P202300028,曾文彬,男,56,410103196807225984,城镇职工,驻马店市,2021-10-09,停保,曾**,4101****5984,P2023****8
P202304629,罗语嫣,女,69,410302195512131008,城镇职工,信阳市,2024-04-03,在保,罗**,4103****1008,P2023****9
P202304568,蒋明,男,3,410104199710164672,城乡居民,安阳市,2023-08-10,在保,蒋*,4101****4672,P2023****8
P202300838,胡语嫣,女,32,410502199210096960,城乡居民,漯河市,2022-07-18,在保,胡**,4105****6960,P2023****8
P202304374,杨艳,女,52,410104197208217280,城镇职工,新乡市,2020-10-21,在保,杨*,4101****7280,P2023****4
P202303434,沈斌,男,48,410103197609148160,城乡居民,洛阳市,2022-09-16,在保,沈*,4101****8160,P2023****4
P202302009,朱超,男,61,410106196312064448,城乡居民,平顶山市,2022-08-01,在保,朱*,4101****4448,P2023****9
P202304958,阎天宇,男,69,410102195502071296,城镇职工,驻马店市,2023-05-21,在保,阎**,4101****1296,P2023****8
P202300504,卢欣怡,女,60,410106196407078720,城乡居民,开封市,2020-10-06,在保,卢**,4101****8720,P2023****4
P202303955,郭娜,女,39,410102198509097792,城镇职工,焦作市,2023-03-14,在保,郭*,4101****7792,P2023****5
P202304349,赵艳,女,33,410102199102046912,城乡居民,信阳市,2021-03-12,在保,赵*,4101****6912,P2023****9
P202300381,阎磊,男,34,410104199006210560,城乡,信阳市,2021-07-14,在保,阎*,4101****0560,P2023****1
P202301852,蔡诗涵,女,81,410104194310224320,城乡居民,漯河市,2022-10-30,在保,蔡**,4101****4320,P2023****2
P202301526,蔡勇,男,69,410102195509150720,城乡居民,开封市,2022-08-06,在保,蔡*,4101****0720,P2023****6
P202302366,刘勇,男,77,410104194710271104,城乡居民,平顶山市,2022-11-24,在保,刘*,4101****1104,P2023****6
P202304723,董辉,男,50,410105197408085440,城乡居民,洛阳市,2021-03-22,退保,董*,4101****5440,P2023****3
P202303053,孙鹏,男,44,410402198012152448,城乡居民,许昌市,2022-08-02,在保,孙*,4104****2448,P2023****3
P202302885,傅军,男,0,410202202409077696,城乡居民,平顶山市,2021-07-20,在保,傅*,4102****7696,P2023****5
P202302341,董丽,女,62,410105196210252544,城乡居民,商丘市,2020-01-27,在保,董*,4101****2544,P2023****1
P202300375,何晓红,女,88,410302193612025984,城镇职工,鹤壁市,2021-01-23,在保,何**,4103****5984,P2023****5
P202303327,贾建华,男,49,未知,灵活就业,平顶山市,2024-04-11,在保,贾**,未知,P2023****7
P202302382,胡芳,女,32,410702199209069824,城镇职工,新乡市,2023-02-23,停保,胡*,4107****9824,P2023****2
P202304354,梁美琳,女,19,410302200507052800,城镇职工,开封市,2020-09-16,在保,梁**,4103****2800,P2023****4
P202300940,高慧,女,39,410104198510101504,城乡居民,周口市,2021-10-17,在保,高*,4101****1504,P2023****0
P202304655,周莉,女,62,410302196202075328,城乡居民,信阳市,2020-06-02,在保,周*,4103****5328,P2023****5
P202304208,薛强,男,0,410202202404139520,城镇职工,焦作市,2024-01-04,在保,薛*,4102****9520,P2023****8
P202302800,王婷,女,55,410103196910250816,城镇职工,安阳市,2023-08-09,在保,王*,4101****0816,P2023****0
P202302148,傅桂英,女,35,410702198911101760,城镇职工,开封市,2023-12-30,停保,傅**,4107****1760,P2023****8
P202303892,何紫薇,女,60,410402196404250176,城镇职工,开封市,2020-03-24,在保,何**,4104****0176,P2023****2
P202304586,董文彬,男,71,410402195308223360,灵活就业,许昌市,2023-08-27,在保,董**,4104****3360,P2023****6
P202304260,宋雨彤,女,34,410105199012188224,城镇职工,焦作市,2021-02-04,在保,宋**,4101****8224,P2023****0
P202302069,徐俊杰,男,75,410106194907133440,城乡居民,信阳市,2024-03-19,在保,徐**,4101****3440,P2023****9
P202300530,马文彬,男,33,410104199105013056,城镇职工,新乡市,2021-10-06,在保,马**,4101****3056,P2023****0
P202303804,沈文博,男,52,410502197203043200,城乡居民,平顶山市,2020-02-18,在保,沈**,4105****3200,P2023****4
P202300637,曹秀英,女,64,410402196012071424,灵活就业,新乡市,2020-02-21,在保,曹**,4104****1424,P2023****7
P202301270,丁桂英,女,72,410202195202261824,城乡居民,驻马店市,2024-04-04,在保,丁**,4102****1824,P2023****0
P202300186,程娟,女,62,410302196205150720,城乡居民,开封市,2022-06-19,在保,程*,4103****0720,P2023****6
P202303893,杨慧,女,35,410202198904218752,城乡居民,安阳市,2023-10-11,在保,杨*,4102****8752,P2023****3
P202303245,萧国强,男,46,410103197803257792,城乡居民,开封市,2023-02-14,在保,萧**,4101****7792,P2023****5
P202304524,吕子轩,男,87,410104193708012672,城乡居民,郑州市,2024-05-12,在保,吕**,4101****2672,P2023****4
P202301798,薛欣怡,女,35,410105198903264000,灵活就业,新乡市,2020-02-10,在保,薛**,4101****4000,P2023****8
P202302980,孙思琪,女,53,410402197110097216,城镇职工,开封市,2022-11-03,停保,孙**,4104****7216,P2023****0
P202301442,薛勇,男,71,410402195306209536,城乡居民,驻马店市,2024-02-14,在保,薛*,4104****9536,P2023****2
P202304094,蒋敏,女,53,未知,城镇职工,漯河市,2021-03-08,在保,蒋*,未知,P2023****4
P202304925,许萍,女,58,410702196609116160,灵活就业,信阳市,2020-07-22,退保,许*,4107****6160,P2023****5
P202301536,黄建国,男,21,410702200309013120,城乡居民,焦作市,2021-05-14,停保,黄**,4107****3120,P2023****6
P202303712,未知,男,26,410103199803262208,城乡居民,驻马店市,2020-06-21,在保,未知,4101****2208,P2023****2
P202303189,谢丽,女,66,410104195803228160,城乡居民,漯河市,2020-04-08,在保,谢*,4101****8160,P2023****9
P202301274,罗梦瑶,女,44,410103198006240384,城镇职工,许昌市,2022-03-22,在保,罗**,4101****0384,P2023****4
P202302468,何天宇,男,50,410103197407201920,灵活就业,平顶山市,2020-12-24,在保,何**,4101****1920,P2023****8
P202300608,杨勇,男,27,410302199708267136,城乡居民,漯河市,2022-05-21,在保,杨*,4103****7136,P2023****8
P202303456,韩秀英,女,86,410302193807057856,城镇职工,南阳市,2022-06-10,在保,韩**,4103****7856,P2023****6
P202301713,梁子轩,男,10,410104201404099200,城镇职工,焦作市,2020-04-16,在保,梁**,4101****9200,P2023****3
P202302200,叶辉,男,58,410402196601197504,城乡居民,信阳市,2020-11-05,在保,叶*,4104****7504,P2023****0
P202300956,袁鹏,男,70,410502195403149696,城镇职工,新乡市,2021-09-07,在保,袁*,4105****9696,P2023****6
P202302580,林秀兰,女,81,410402194311288384,城乡居民,安阳市,2023-09-17,在保,林**,4104****8384,P2023****0
P202304610,冯俊杰,男,34,410302199006088704,城镇职工,新乡市,2020-01-26,在保,冯**,4103****8704,P2023****0
P202304470,郭明,男,56,410102196805274816,城镇职工,洛阳市,2023-02-14,在保,郭*,4101****4816,P2023****0
P202304316,卢敏,女,68,410105195606029760,灵活就业,开封市,2020-05-13,在保,卢*,4101****9760,P2023****6
P202303759,唐文博,男,54,410104197008131072,城乡居民,南阳市,2021-07-08,在保,唐**,4101****1072,P2023****9
P202300404,杨语嫣,女,50,410202197402167616,城乡居民,洛阳市,2022-04-06,在保,杨**,4102****7616,P2023****4
P202302072,魏天宇,男,72,410302195208129536,城镇职工,信阳市,2022-05-24,在保,魏**,4103****9536,P2023****2
P202304805,林思琪,女,45,410302197906271424,城镇职工,安阳市,2023-07-23,退保,林**,4103****1424,P2023****5
P202301978,周永强,男,67,410102195705032832,灵活就业,信阳市,2021-07-24,在保,周**,4101****2832,P2023****8
P202300159,丁海涛,男,28,410104199603022912,城镇职工,许昌市,2020-10-11,在保,丁**,4101****2912,P2023****9
P202301749,唐思琪,女,53,410103197108167168,灵活就业,南阳市,2022-10-13,在保,唐**,4101****7168,P2023****9
P202302910,徐永强,男,72,410103195207181440,城镇职工,鹤壁市,2022-10-28,停保,徐**,4101****1440,P2023****0
P202303605,张丽,女,64,410302196002149888,城镇职工,焦作市,2022-11-10,在保,张*,4103****9888,P2023****5
P202300903,薛美琳,女,50,410106197406218048,城镇职工,驻马店市,2022-04-29,在保,薛**,4101****8048,P2023****3
P202300353,沈娜,女,65,410103195902223552,城镇职工,南阳市,2024-03-29,在保,沈*,4101****3552,P2023****3
P202301231,吴杰,男,39,410102198506039168,城乡居民,开封市,2022-11-13,在保,吴*,4101****9168,P2023****1
P202304718,高慧,女,71,410105195311286528,城乡居民,洛阳市,2023-03-15,在保,高*,4101****6528,P2023****8
P202302141,程静,女,52,410302197203069632,城镇职工,洛阳市,2023-06-01,在保,程*,4103****9632,P2023****1
P202300445,李文博,男,26,410102199810194176,城乡居民,新乡市,2020-03-16,在保,李**,4101****4176,P2023****5
P202304999,孙语嫣,女,64,410103196005077696,城乡居民,周口市,2021-01-29,在保,孙**,4101****7696,P2023****9
P202300755,何杰,男,32,410202199208050944,城乡居民,许昌市,2022-12-22,在保,何*,4102****0944,P2023****5
P202301738,沈天宇,男,30,410103199405014080,灵活就业,商丘市,2022-12-28,在保,沈**,4101****4080,P2023****8
P202302972,丁静,女,48,410202197610267968,城镇职工,商丘市,2023-01-30,在保,丁*,4102****7968,P2023****2
P202300487,韩艳,女,38,410104198608260096,城镇职工,南阳市,2022-10-20,在保,韩*,4101****0096,P2023****7
P202302921,于雨彤,女,37,410702198710272448,灵活就业,新乡市,2022-03-08,在保,于**,4107****2448,P2023****1
P202300312,王明,男,69,410202195507051840,城镇职工,驻马店市,2024-01-02,在保,王*,4102****1840,P2023****2
P202300549,郑永强,男,56,410106196804172800,城镇职工,商丘市,2021-06-11,停保,郑**,4101****2800,P2023****9
